"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","102-FF-Tumor","107-L4t2-Tumor","116-R4-Tumor","157-R2-Tumor","158-L2-Tumor","167-L2-Tumor","external_gene_name"
"ENSRNOG00000013220",111.621219072786,2.09929799982452,0.485884972581573,4.3205658093739,1.55629632630385e-05,0.0022445405856059,217.210748522065,233.930580976964,92.1230536519737,54.8858738926493,31.5252862318449,40.0517711612168,"Arhgap45"
"ENSRNOG00000013009",2002.28638438024,-1.45893965957864,0.338879086498047,-4.30519237600415,1.66840686204947e-05,0.00238493593298098,905.287750551695,865.953554142798,1432.42316756892,2889.57983140713,3546.59470108255,2373.87930152834,"Ldhal1"
"ENSRNOG00000007970",86.9054124892681,1.58184739874321,0.367939841558767,4.29920117387058,1.71414826385815e-05,0.0024242421519205,153.067977146422,138.511528210045,99.348391193305,41.9715506237907,39.8214141875936,48.7116135744529,"Plxnc1"
"ENSRNOG00000008157",51.9460214589682,3.54768835613736,0.825488420105526,4.29768397681926,1.7259199372925e-05,0.0024242421519205,53.938239565882,211.358331935327,21.6760126239938,8.07145204303666,5.80728956902406,10.8248030165451,"Syn2"
"ENSRNOG00000004712",205.001559766888,2.21317498756268,0.515219724821314,4.29559444435138,1.74225842244646e-05,0.0024260948532567,150.152396629347,461.705094033482,399.199899158553,58.114454709864,54.7544445079411,106.083069562142,"Angptl1"
"ENSRNOG00000007041",59.3801918409894,4.08027766861595,0.950640419999786,4.29213568324485,1.76962752339039e-05,0.00244314473378846,102.045318097615,223.67046777622,10.8380063119969,4.03572602151833,12.444191933623,3.24744090496353,"Abcg2"
"ENSRNOG00000016538",707.141758866748,2.61378575115675,0.609430401120479,4.28889951395784,1.7956058185635e-05,0.00245800176163188,2370.36696038173,588.930497722709,688.213400811804,142.864701161749,316.082475114024,136.392518008468,"Itga8"
"ENSRNOG00000045821",58.3122387982197,3.9246101022393,0.915859292527799,4.28516709308834,1.82601893499443e-05,0.00247862889554328,16.0356928439109,262.658897939048,49.6741955966525,8.87859724734033,8.29612795574866,4.32992120661804,"Slc41a3"
"ENSRNOG00000004874",101.590257978141,3.28506825042866,0.767341994285136,4.2811005717067,1.85971281730529e-05,0.00250332842816103,122.454381717137,43.092475443125,387.458725653889,17.7571944946807,29.0364478451203,9.74232271489058,"Flrt3"
"ENSRNOG00000060831",7788.80437241479,2.77502797850552,0.649907864471283,4.26987905549208,1.95578993959393e-05,0.0026108987515918,2991.38561051864,23169.3876299202,14615.0515117278,2977.55865867623,1589.53811632144,1389.90470732439,"Clca1"
"ENSRNOG00000011107",65.1606483662354,4.5051906187474,1.05582977463662,4.26696682265654,1.9814861387523e-05,0.00262352013108736,29.155805170747,333.453679024182,11.7411735046633,3.22858081721467,5.80728956902406,7.57736211158156,"Pcsk1"
"ENSRNOG00000016374",969.723321652433,-2.02094473005536,0.474484275203681,-4.25924490160993,2.05118640643779e-05,0.00269372471733248,230.330860848901,416.560595950209,502.160959122523,1652.22623320961,805.554024503195,2211.50725628016,"Fgfr2"
"ENSRNOG00000010375",33.680174223001,4.14501069342537,0.976221952833871,4.245971606552,2.1764819342044e-05,0.00281253701465629,14.5779025853735,154.927709331235,21.6760126239938,2.421435612911,4.14806397787433,4.32992120661804,"Slc39a2"
"ENSRNOG00000053200",467.822236428411,1.89481539017934,0.446238586888264,4.24619350691381,2.17432864014689e-05,0.00281253701465629,481.070785317326,1194.27717656661,536.481312443847,230.036383226545,151.8191415902,213.248619425938,"Dock10"
"ENSRNOG00000068418",88.6519566306776,2.49250728849609,0.588526257543341,4.23516751640011,2.2838138859594e-05,0.00292781315078589,59.7694006000314,263.684909259122,128.24974135863,33.0929533764503,26.5476094583957,20.5671257314357,"Gbp6"
"ENSRNOG00000046905",27.1809830884432,2.66990804425323,0.630726796223144,4.23306582222431,2.30526998651254e-05,0.00293204929859346,39.3603369805085,71.8207924052084,29.8045173579915,5.65001643012566,9.95535354689839,6.49488180992706,"Sgce"
"ENSRNOG00000009656",71.3928270871857,3.78192484929632,0.896632456342351,4.21792098038029,2.46565190231139e-05,0.00311153712328406,227.415280331827,12.3121358408929,159.860593101954,16.1429040860733,8.29612795574866,4.32992120661804,"Rspo1"
"ENSRNOG00000014718",625.574346689784,-1.5925848344438,0.378891822622181,-4.2032705362234,2.63085837646326e-05,0.00326894271961624,380.483257478249,282.153113020461,272.756492185256,590.02314434598,1252.71532131805,975.314751790713,"Acsl3"
"ENSRNOG00000064682",152.684354978611,1.64672331688089,0.391652857487155,4.20454819976615,2.61604187813318e-05,0.00326894271961624,214.295168004991,318.063509223066,161.666927487287,68.6073423658116,64.7097980548395,88.7633847356698,NA
"ENSRNOG00000059225",36.9595948449936,-3.17203682590567,0.755316977750857,-4.19961012309188,2.6737496763464e-05,0.00329687622305523,10.2045318097615,4.10404528029762,8.12850473399768,35.5143889893613,130.249208905254,33.5568893512898,"AABR07020987.1"
"ENSRNOG00000000451",929.997281815769,2.68780587861855,0.640967159873072,4.19335973336107,2.74853054556138e-05,0.00331597169281246,774.086627283333,3417.64370716784,638.539205215151,328.508098151592,170.070623092847,251.135429983846,"RT1-Ba"
"ENSRNOG00000029223",33.9269642221349,3.98022323813126,0.949001167183371,4.19411838021711,2.73934903273727e-05,0.00331597169281246,17.4934831024482,27.7023056420089,146.313085211958,2.421435612911,7.46651516017379,2.16496060330902,"Prss32"
"ENSRNOG00000065255",52.5188138184322,-4.43055217486048,1.05661142319085,-4.19317080775137,2.75082156154813e-05,0.00331597169281246,1.45779025853735,3.07803396022322,9.03167192666409,46.8144218496126,243.906161899011,10.8248030165451,"Gsg1l"
"ENSRNOG00000012176",34.1022930649029,-2.64682749411759,0.632233200668982,-4.18647342676233,2.83322085955685e-05,0.00336507474591337,4.37337077561205,12.3121358408929,10.8380063119969,57.3073095055603,33.1845118229946,86.5984241323607,"Rab27b"
"ENSRNOG00000028548",19.4633147253125,4.65824024482048,1.11230195542858,4.18792776735307,2.81513077913603e-05,0.00336507474591337,87.4674155122411,12.3121358408929,12.6443406973297,1.61429040860733,1.65922559114973,1.08248030165451,"Ccl9"
"ENSRNOG00000010378",34.7512022107642,3.13045375237165,0.748260258705415,4.18364294501987,2.86874564163935e-05,0.00338239768973725,93.2985765463905,70.794781085134,23.4823470093266,11.3000328602513,7.46651516017379,2.16496060330902,"Slc4a5"
"ENSRNOG00000018735",2839.03255531232,2.62172235839123,0.628469960918334,4.17159533696776,3.02474453356302e-05,0.00354048539497416,2097.76018203525,10341.1680950299,2214.56595641804,1074.31026692818,675.304815597941,631.086015864579,"Cd74"
"ENSRNOG00000002773",72.4368685252931,-2.29244268094713,0.550366822506479,-4.1652995551347,3.10944015972914e-05,0.00361343790648236,39.3603369805085,23.5982603617113,11.7411735046633,76.6787944088483,121.953080949505,161.289564946522,"Rgs4"
"ENSRNOG00000036711",81.9149132687809,2.18737366980221,0.525555296706324,4.16202383176532,3.15439420663946e-05,0.00363949497284623,137.032284302511,200.072207414509,65.9312050646479,36.321534193665,20.7403198893716,31.3919287479808,"Spn"
"ENSRNOG00000064037",19.399915112403,3.17206643843701,0.764414991637494,4.14966539528739,3.32961631756658e-05,0.00381441789912433,26.2402246536723,59.5086565643155,18.9665110459946,4.03572602151833,3.31845118229946,4.32992120661804,"Hpse2"
"ENSRNOG00000008283",182.361096347751,1.59134820607118,0.384640599256754,4.13723410671197,3.51517419925281e-05,0.00394309783614797,309.051534809918,328.32362242381,184.246107303947,104.928876559477,68.028249237139,99.5881877522148,"B4galt5"
"ENSRNOG00000009889",221.235955110725,-1.30199633407391,0.314621765976222,-4.1382907188065,3.49902834002307e-05,0.00394309783614797,119.538801200063,133.381471609673,130.056075743963,387.42969806576,306.9567343627,250.052949682192,"Pgm1"
"ENSRNOG00000019598",1446.80163055756,-1.40121242952807,0.338585781698244,-4.13842667137412,3.49695599970186e-05,0.00394309783614797,905.287750551695,748.988263654316,730.662258867125,2657.92915777197,2238.29532246099,1399.64703003928,"Vegfa"
"ENSRNOG00000011457",32.8048848454473,-4.11911456226096,0.996738261941003,-4.1325940013977,3.58691994063201e-05,0.00396846012335815,4.37337077561205,0,6.32217034866486,14.528613677466,115.316178584906,56.2889756860345,"Lrrc26"
"ENSRNOG00000053337",23.9176950763022,4.26138915821263,1.03079126975272,4.13409512018364,3.56355871366675e-05,0.00396846012335815,53.938239565882,77.9768603256548,4.51583596333205,2.421435612911,2.4888383867246,2.16496060330902,"Ly49s6"
"ENSRNOG00000013872",42.9973785216504,2.39032718963391,0.578914034070679,4.12898470058867,3.64368645250564e-05,0.00400384131070228,58.311610341494,104.653154647589,53.2868643673181,14.528613677466,6.63690236459893,20.5671257314357,"P2ry14"
"ENSRNOG00000004863",70.8749721934994,-2.45335284735158,0.594935687170017,-4.12372782513966,3.72789373360543e-05,0.00404576000139296,21.8668538780603,25.6502830018601,18.0633438533282,60.535890322775,80.472441170762,218.661020934211,"Mpped2"
"ENSRNOG00000010575",56.0893995287992,1.82697624832036,0.443177479944093,4.12244829893169,3.74866763544234e-05,0.00404576000139296,97.6719473220025,68.7427584449852,95.7357224226394,23.4072109248063,17.4218687070722,33.5568893512898,"Dapp1"
"ENSRNOG00000024818",740.295334219804,1.41783210687517,0.343972158262277,4.12193857211572,3.75697393802355e-05,0.00404576000139296,1228.91718794699,787.976693817143,1215.66304132899,521.415801980169,335.993182207821,351.806098037716,"Eva1b"
"ENSRNOG00000049517",374.13495477861,2.14195364023419,0.521076630318536,4.11063078941922,3.94579701786441e-05,0.00422095756487178,803.24243245408,234.956592297039,792.077627968441,179.993380559718,97.0646970822593,137.474998310123,"Tnfaip3"
"ENSRNOG00000054218",43.231499556527,2.94060382778377,0.7165897443347,4.10360858640797,4.06755406454617e-05,0.00432257900030357,87.4674155122411,122.095347088854,19.869678238661,7.264306838733,10.7849663424733,11.9072833181996,"Il18rap"
"ENSRNOG00000012109",89.5078610171621,1.60445512802052,0.39153395069824,4.09786973813951,4.16969805793237e-05,0.00434536340192139,122.454381717137,178.525969692947,102.961059963971,37.9358246022723,46.4583165521925,48.7116135744529,"Otulinl"
"ENSRNOG00000032708",779.466890604687,2.5679866925107,0.626573005971524,4.09846365553036,4.15901526654744e-05,0.00434536340192139,769.713256507721,2767.15253024067,465.131104223201,293.800854366535,188.322104595495,192.681493694503,"RT1-Bb"
"ENSRNOG00000048980",107.893027465628,1.48085581314088,0.361323692322592,4.0984187990052,4.15982119335858e-05,0.00434536340192139,122.454381717137,200.072207414509,153.53842275329,54.0787286883456,52.2656061212165,64.9488180992706,"Gng2"
"ENSRNOG00000006787",248.880612296051,-1.95422134644694,0.478209603829647,-4.08653722300209,4.37859264267871e-05,0.00453380813828136,51.0226590488073,92.3410188066965,161.666927487287,521.415801980169,330.185892638797,336.651373814552,"Dhcr24"
"ENSRNOG00000013920",223.788935452721,1.39332641134217,0.341456647612787,4.08053678580657,4.4931817474358e-05,0.00462282578129493,284.269100414783,346.791826185149,340.494031635236,96.0502793121363,109.508889015882,165.61948615314,"Arhgap26"
"ENSRNOG00000015061",209.41799895567,5.9285834108742,1.45353689136868,4.07872923355369,4.52825388727993e-05,0.00462793069655598,26.2402246536723,1114.2482936008,95.7357224226394,11.3000328602513,2.4888383867246,6.49488180992706,"Igfals"
"ENSRNOG00000019659",59.2906464623378,2.17944192010723,0.534525826135996,4.07733698456083,4.55544468985576e-05,0.00462793069655598,58.311610341494,146.71961877064,85.8008833033089,17.7571944946807,15.7626431159224,31.3919287479808,"Aspa"
"ENSRNOG00000063828",155.745533161592,-1.70568341542593,0.419352608124683,-4.06742054867296,4.75364082596158e-05,0.00479909751635984,103.503108356152,40.0144414829018,76.7692113766448,243.757851699707,257.179966628208,213.248619425938,"Pcdh7"
"ENSRNOG00000007539",82.354006077045,-2.00653217380682,0.493691975550868,-4.06434026311225,4.81685135096708e-05,0.00483270806659449,17.4934831024482,52.3265773237947,27.9981829726587,150.129008000482,147.671077612326,98.5057074505603,"Rsad2"
"ENSRNOG00000011329",2885.75931096958,-1.50665978625976,0.370848423385101,-4.06273747238019,4.85005660194277e-05,0.00483598545007294,1103.54722571277,1741.14121016627,1661.82763450619,4819.46401489719,5242.32325523758,2746.25252529749,"Pkm"
"ENSRNOG00000038916",64.8508137111057,1.94732112395784,0.479748323705867,4.059047270693,4.9273339280724e-05,0.00488289723559224,144.321235595198,66.6907358048364,98.4452240006386,23.4072109248063,35.6733502097192,20.5671257314357,"Dram1"
"ENSRNOG00000050251",43.6552535912469,2.46214487519693,0.607010478250552,4.0561818344438,4.98814318815056e-05,0.00491301688525585,77.2628837024796,110.809222568036,33.4171861286571,12.9143232688587,9.12574075132352,18.4021651281267,NA
"ENSRNOG00000000542",24.4768498105648,-3.09730682654853,0.764145395731002,-4.05329515017959,5.05012220457611e-05,0.00494391660427381,2.9155805170747,2.05202264014881,9.9348391193305,58.114454709864,48.9471549389171,24.8970469380537,"Dnah8"
"ENSRNOG00000016308",69.5418253675759,2.2322625790654,0.551612498413558,4.04679477982353,5.19237251774369e-05,0.00505255381199481,120.9965914586,172.3699017725,50.5773627893189,25.8286465377173,18.251481502647,29.2269681446717,"Il10ra"
"ENSRNOG00000005109",15.3877258335893,-3.53233158569286,0.874793443640146,-4.03790358898245,5.39310080139078e-05,0.00521645252963266,1.45779025853735,1.02601132007441,4.51583596333205,21.792920516199,22.3995454805214,41.1342514628713,"Rprm"
"ENSRNOG00000065288",420.04885812537,-1.4125335562224,0.351139860123999,-4.02270922966019,5.75325062640852e-05,0.00553168198621291,236.162021883051,182.630014973244,269.14382341459,621.501807313823,434.71710488123,776.138376286283,"Tmem200b"
"ENSRNOG00000045560",302.328433820991,2.44841414521018,0.60891679063833,4.02093386625699,5.79678787928704e-05,0.00554056299491855,252.197714726962,1033.19339931493,247.467810790596,105.73602176378,63.8801852592647,111.495471070414,"Gvin1"
"ENSRNOG00000006932",207.672783839474,2.24503997879235,0.558820866929282,4.0174591030017,5.88290410913828e-05,0.00558979706323004,249.282134209887,629.970950525685,149.925753982624,84.750246451885,77.9836027840374,54.1240150827255,"Dock2"
"ENSRNOG00000000655",705.952065075145,2.03808769902615,0.509375981506385,4.00114605521619,6.30364321165944e-05,0.00588570802300202,981.092843995637,1909.40706665847,515.70846701252,325.279517334378,192.470168573369,311.754326876499,"Ptprc"
"ENSRNOG00000009427",23.5738384315802,4.75202038694506,1.18749450973393,4.00171987995953,6.28837198928481e-05,0.00588570802300202,21.8668538780603,105.679165967664,9.03167192666409,4.03572602151833,0.829612795574866,0,"Tbx21"
"ENSRNOG00000029308",90.4378781141761,2.28838364301311,0.571882448982914,4.00149304648705,6.29440452759509e-05,0.00588570802300202,209.921797229379,179.551981013021,61.4153691013158,45.2001314410053,24.888383867246,21.6496060330902,"Irag2"
"ENSRNOG00000063508",53.5014563851899,3.34684237753336,0.837249188603326,3.9974268390949,6.4034772945721e-05,0.00594456142179443,42.2759174975832,225.722490416369,24.385514201993,9.685742451644,12.444191933623,6.49488180992706,""
"ENSRNOG00000066444",157.14964331579,4.01266580635273,1.00473885706323,3.99374004314058,6.50391692411332e-05,0.00600330114715442,106.418688873227,713.077867451712,68.6407066426471,45.2001314410053,4.14806397787433,5.41240150827255,NA
"ENSRNOG00000063710",57.991922870615,-3.24593833824254,0.814370753358976,-3.9858238091855,6.72463997192095e-05,0.0061717675833204,7.28895129268676,9.23410188066965,16.2570094679954,87.171682064796,19.0810942982219,208.91869821932,"Kctd8"
"ENSRNOG00000004695",40.9159530430877,-2.87766452171579,0.723192169571745,-3.97911460161394,6.9172393642856e-05,0.00624213225984946,5.8311610341494,12.3121358408929,10.8380063119969,75.8716492045446,21.5699326849465,119.072833181996,"Celf5"
"ENSRNOG00000028909",28.6504130340831,-3.49198092630547,0.87755949526709,-3.97919565013956,6.91488189398754e-05,0.00624213225984946,2.9155805170747,9.23410188066965,1.80633438533282,22.6000657205027,102.871986651283,32.4744090496353,"AABR07006242.1"
"ENSRNOG00000057855",254.651733139007,3.11540734072992,0.782909537840972,3.97926860020287,6.91276063488982e-05,0.00624213225984946,984.008424512712,216.4883885357,169.795432221285,35.5143889893613,103.701599446858,18.4021651281267,"F5"
"ENSRNOG00000020729",143.046547109965,-2.91503478615924,0.735020715406955,-3.96592194622064,7.31127874125955e-05,0.00656106030597586,18.9512733609856,11.2861245208185,69.5438738353135,404.379747356137,95.4054714911096,258.712792095428,"Stc2"
"ENSRNOG00000008134",18.4768878944213,2.86913167230141,0.725711495669351,3.95354309449804,7.70023874873737e-05,0.00673702316771307,42.2759174975832,24.6242716817857,30.7076845506579,7.264306838733,1.65922559114973,4.32992120661804,"Mefv"
"ENSRNOG00000021510",21.4757431496913,3.33255281837023,0.841953476533384,3.95811990953646,7.55420338479149e-05,0.00673702316771307,27.6980149122097,75.924837685506,13.5475078899961,4.03572602151833,3.31845118229946,4.32992120661804,"Tbc1d10c"
"ENSRNOG00000027357",35.169577548288,3.81554592650858,0.964756681004725,3.95493081481951,7.65568025980443e-05,0.00673702316771307,151.610186887885,33.8583735624554,11.7411735046633,8.07145204303666,2.4888383867246,3.24744090496353,"Sox17"
"ENSRNOG00000059251",8.19478049789351,6.61475754277072,1.67332706925344,3.95305715440432,7.71589974634383e-05,0.00673702316771307,36.4447564634338,8.20809056059524,4.51583596333205,0,0,0,"1700020N01Rikl"
"ENSRNOG00000069221",23.0224628739875,-2.91287181573767,0.736619629701367,-3.9543771280146,7.6734293489044e-05,0.00673702316771307,5.8311610341494,4.10404528029762,6.32217034866486,37.9358246022723,65.5394108504144,18.4021651281267,NA
"ENSRNOG00000015401",36.9311113079986,4.18736714841952,1.06271973417475,3.94023655886204,8.14012990487474e-05,0.0070692214168517,183.681572575706,17.4421924412649,9.03167192666409,4.03572602151833,4.14806397787433,3.24744090496353,"Mapk4"
"ENSRNOG00000050585",1957.82028801682,-1.12916344793454,0.287164802235105,-3.93210950348323,8.42036912576904e-05,0.00727348783361215,1239.12171975675,1154.26273508371,1292.43225270563,2820.16534383701,3204.79422930571,2036.14544741213,"Pgam1"
"ENSRNOG00000009951",50.3203855675637,2.1326392000956,0.543027191978952,3.92731566963273,8.58992082876639e-05,0.00738047825250338,113.707640165913,59.5086565643155,72.2533754133127,14.528613677466,11.6145791380481,30.3094484463263,"Aif1l"
"ENSRNOG00000003207",134.253786241673,2.14419680949657,0.546668414035436,3.92229869962375,8.77081635616211e-05,0.00745657876847824,224.499699814752,339.609746944628,93.0262208446401,69.4144875701153,35.6733502097192,43.2992120661804,"Fmnl1"
"ENSRNOG00000011923",45.897019074961,-1.83029048473585,0.466571726798058,-3.92284911324693,8.75079587060998e-05,0.00745657876847824,11.6623220682988,22.5722490416369,25.2886813946595,61.3430355270786,75.4947643973128,79.0210620207792,"Mgarp"
"ENSRNOG00000048636",206.914442750469,3.38114346148116,0.862602682909233,3.91969968152411,8.8659378114234e-05,0.00749798395120011,122.454381717137,940.85238050823,69.5438738353135,58.9215999141677,21.5699326849465,28.1444878430172,"Il2rb"
"ENSRNOG00000063319",145.095046143166,4.02245466159967,1.02811185166342,3.91246794314412,9.1357668546625e-05,0.00768593968767517,103.503108356152,661.777301447991,55.093198752651,41.9715506237907,4.9776767734492,3.24744090496353,NA
"ENSRNOG00000014603",368.828508555573,2.70241536635259,0.691493528552639,3.90808482620076,9.30306456993228e-05,0.0077840704904355,1107.92059648839,391.936324268423,419.069577397214,168.693347699466,103.701599446858,21.6496060330902,"Sgcg"
"ENSRNOG00000032970",16.3771290864552,3.4574113683439,0.88495008712954,3.90689985641846,9.34878768739236e-05,0.0077840704904355,14.5779025853735,55.4046112840179,19.869678238661,2.421435612911,1.65922559114973,4.32992120661804,"Gpr174"
"ENSRNOG00000022946",23.1243704213054,4.72077538945285,1.21164346679918,3.89617533441895,9.77236555241919e-05,0.00809502670606293,17.4934831024482,6.15606792044643,110.186397505302,2.421435612911,2.4888383867246,0,"Slc22a3"
"ENSRNOG00000058775",53.9597185818693,4.40723589032635,1.1323097171041,3.89225299734945,9.93175951263532e-05,0.0081850873167142,43.7337077561205,262.658897939048,2.70950157799923,4.842871225822,3.31845118229946,6.49488180992706,"Ly49s7"
"ENSRNOG00000065128",83.3284328197044,1.90133795849036,0.48917053382195,3.88686118036378,0.00010154878785426,0.00832648512796882,99.1297375805399,211.358331935327,83.994548917976,41.164405419487,34.0141246185695,30.3094484463263,"Naip5"
"ENSRNOG00000042047",94.4373972810545,-4.41710959001548,1.13844416768096,-3.87995275957471,0.000104476754345375,0.00848046740171281,13.1201123268362,6.15606792044643,6.32217034866486,41.164405419487,494.44922616262,5.41240150827255,"Skint2"
"ENSRNOG00000063634",70.7712370945719,1.75412851056257,0.452032866640334,3.88053312052256,0.00010422774965813,0.00848046740171281,94.7563668049278,72.8468037252828,159.860593101954,33.0929533764503,34.8437374141444,29.2269681446717,NA
"ENSRNOG00000037563",257.403869509798,1.50357436223082,0.387951398169306,3.87567713204799,0.000106328596908049,0.00858762912927858,463.577302214878,427.846720471027,251.080479561262,172.729073720985,125.271532131805,103.918108958833,"Cd68"
"ENSRNOG00000010661",19.5816229308341,5.01271602077574,1.29468121364806,3.8717762858791,0.00010804509632532,0.00868284796489005,26.2402246536723,84.1329282461012,3.61266877066564,2.421435612911,0,1.08248030165451,"Gzmk"
"ENSRNOG00000048036",69.5366311948269,-2.69579439008433,0.696956740653064,-3.8679508107753,0.000109753796887722,0.00877650040162064,20.4090636195229,9.23410188066965,26.1918485873259,219.543495570597,102.871986651283,38.9692908595623,"Ncan"
"ENSRNOG00000014683",15.6346044423003,-3.27485249897394,0.847503567296013,-3.86411647731757,0.000111492014132178,0.00887157883880327,4.37337077561205,1.02601132007441,3.61266877066564,31.478662967843,38.1621885964438,15.1547242231631,"Il1rl2"
"ENSRNOG00000009919",21.5435567038797,4.88394816696993,1.26903120383473,3.84856428448073,0.000118812120038589,0.00940770674011438,5.8311610341494,106.705177287738,12.6443406973297,2.421435612911,1.65922559114973,0,"Acod1"
"ENSRNOG00000001431",60.4373704206729,2.61439686527066,0.679663721167834,3.84660352442891,0.000119766538911559,0.0094370190392118,205.548426453767,67.7167471249108,38.8361892846556,22.6000657205027,14.9330303203476,12.9897636198541,"Rasa4"
"ENSRNOG00000045992",88.9711017168251,1.76890527547117,0.460028635988806,3.84520687863052,0.000120450773223503,0.00944486087320018,163.272508956183,171.343890452426,78.5755457619776,51.6572930754347,36.5029630052941,32.4744090496353,"Tlr8"
"ENSRNOG00000050655",390.183038565084,-1.17572356320671,0.30610210671689,-3.84095220976091,0.00012255797534312,0.00956366654935954,287.184680931858,175.447935732723,256.49948271726,558.544481378137,538.418704328088,525.002946302437,"P4ha1"
"ENSRNOG00000012367",111.916892555464,-1.67811712483023,0.437171264329514,-3.83858057872111,0.000123747605048858,0.00956409121700577,75.8050934439423,31.8063509223066,53.2868643673181,170.307638108074,208.232811689291,132.06259680185,NA
"ENSRNOG00000019110",17.8941059618507,4.9232200008328,1.282223472951,3.83959590873981,0.000123236980682298,0.00956409121700577,58.311610341494,43.092475443125,2.70950157799923,2.421435612911,0.829612795574866,0,"Ocstamp"
"ENSRNOG00000007443",765.755019136505,-1.77101605136883,0.461982275307229,-3.83351514988549,0.00012632501701434,0.00961195702299595,279.895729639171,349.869860145372,410.941072663216,1941.18421635032,632.994563023623,979.644672997331,"Jag1"
"ENSRNOG00000007561",30.4822322150633,-3.49955101701703,0.912924248690858,-3.83334216616047,0.000126413922497669,0.00961195702299595,8.74674155122411,1.02601132007441,5.41900315599845,34.7072437850577,18.251481502647,114.742911975378,"Glb1l2"
"ENSRNOG00000014237",165.9252069132,-1.60263810578505,0.418149157827585,-3.8326948070666,0.000126747158168646,0.00961195702299595,64.1427713756434,87.2109622063245,94.832555229973,339.808131011844,258.009579423783,151.547242231631,"Zfp503"
"ENSRNOG00000068399",40.4860914629405,4.04323198528944,1.05467461814886,3.83362974296851,0.000126266154025064,0.00961195702299595,32.0713856878217,189.812094213765,7.22533754133127,8.07145204303666,2.4888383867246,3.24744090496353,"Itgad"
"ENSRNOG00000009258",198.801721305831,-1.30417275599705,0.340535711022905,-3.82976796201361,0.000128264146361052,0.00968154558957981,119.538801200063,99.5230980472173,124.637072587964,204.207736688828,316.912087909599,327.991531401316,"Cdk6"
"ENSRNOG00000016575",219.544212768404,1.77127318033871,0.462994195935332,3.82569197603097,0.000130405263445385,0.00976720826127542,507.311009970998,232.90456965689,279.07866253392,141.250410753142,64.7097980548395,92.0108256406333,"Tnfrsf1b"
"ENSRNOG00000029844",16.432986745588,6.65162411516921,1.73884640217743,3.82530861083524,0.000130608368998668,0.00976720826127542,88.9252057707784,6.15606792044643,2.70950157799923,0.807145204303666,0,0,"Akr1c2"
"ENSRNOG00000042785",228.654305506419,-1.44511384675625,0.378192984488813,-3.82110167566844,0.000132856860568122,0.00988957082376443,104.960898614689,140.563550850194,122.830738202632,418.908361033603,372.496145213115,212.166139124284,"Sesn2"
"ENSRNOG00000002255",327.518563232834,-1.49412170194481,0.391427557341931,-3.81710912765303,0.000135024458352561,0.00995913276606814,144.321235595198,115.939279168408,253.789981139261,561.773062195352,431.39865369893,457.889167599857,"Fam162a"
"ENSRNOG00000012879",1100.90416684203,3.17652601122204,0.832077223208762,3.81758558294904,0.000134764045688959,0.00995913276606814,4215.92942769002,1311.24246705509,420.875911782547,174.343364129592,428.909815312206,54.1240150827255,"Fabp3"
"ENSRNOG00000003259",82.2863328921495,2.74070573231489,0.719431771160394,3.80954225568092,0.000139224311607023,0.0101959541332674,252.197714726962,25.6502830018601,151.732088367957,23.4072109248063,19.0810942982219,21.6496060330902,"C1qtnf1"
"ENSRNOG00000020811",169.4997206341,2.0384274052519,0.535152737853017,3.80905722995996,0.000139497669996416,0.0101959541332674,395.061160063622,270.866988499643,152.635255560623,55.693019096953,107.020050629158,35.7218499545988,"Il6r"
"ENSRNOG00000009848",263.975851838519,-2.5094920197664,0.659507987147702,-3.80509723713836,0.000141748494116146,0.010286697139399,46.6492882731952,103.627143327515,85.8008833033089,667.509083959132,97.8943098778342,582.374402290126,"Il18"
"ENSRNOG00000032297",188.135956059982,-1.23165218603713,0.323724049080798,-3.80463604583706,0.000142012843563794,0.010286697139399,104.960898614689,94.3930414468453,137.281413285294,301.065161205268,224.825067600789,266.290154207009,"Msmo1"
"ENSRNOG00000061403",82.1999458606269,1.50250252157061,0.395755622038613,3.79654119335295,0.000146728990170379,0.0105808632956346,150.152396629347,126.199392369152,88.5103848813081,35.5143889893613,50.6063805300668,42.2167317645259,"Tlr13"
"ENSRNOG00000025460",54.1514807092373,3.84957126901978,1.01668250736458,3.7864045472746,0.000152842769363824,0.0109727522379282,265.317827053798,28.7283169620833,9.9348391193305,8.87859724734033,6.63690236459893,5.41240150827255,"Tmem71"
"ENSRNOG00000006931",142.267016416596,1.82585462712103,0.482732483325052,3.78233222372892,0.000155365810124172,0.0110117172386341,134.116703785436,278.049067740164,253.789981139261,53.271583484042,95.4054714911096,38.9692908595623,"Eepd1"
"ENSRNOG00000016552",396.666212187162,-1.33774577946671,0.353602068776937,-3.78319556809664,0.000154827665877531,0.0110117172386341,183.681572575706,247.268728137932,242.951974827264,678.809116819383,379.962660373289,647.323220389397,"Hmgcs1"
"ENSRNOG00000067312",81.5795900339245,3.5474947815936,0.937937754425467,3.78222836734685,0.000155430664917264,0.0110117172386341,87.4674155122411,348.843848825298,14.4506750826625,15.3357588817697,4.9776767734492,18.4021651281267,"LOC100362418"
"ENSRNOG00000066798",18.5107943775436,5.39848326537198,1.42918852257565,3.77730661847393,0.000158533512037278,0.0111824970302976,5.8311610341494,96.4450640869941,6.32217034866486,0.807145204303666,1.65922559114973,0,"Peg10"
